version	flags	bench	param	threads	avg	min	max	var
2009-07-08 15:26		magic-square	90	1	38.19	7.75	100.7	441.269166666667
2009-07-08 15:26		magic-square	90	2	22.8166666666667	2.93	63.13	255.659635555556
2009-07-08 15:26		magic-square	90	4	15.494	3.51	52.89	114.459277333333
2009-07-08 15:26		magic-square	90	8	7.647	1.49	20.84	20.9828143333333
2009-07-08 15:26		magic-square	90	16	5.415	1.74	11.14	5.466805
2009-07-08 15:26		magic-square	100	1	267.124	3.76	6455.55	1323757.87479733
2009-07-08 15:26		magic-square	100	2	31.9473333333333	4.09	70.32	335.172952888889
2009-07-08 15:26		magic-square	100	4	20.318	3.05	59.17	239.064262666667
2009-07-08 15:26		magic-square	100	8	14.4323333333333	3.06	51.52	127.976971222222
2009-07-08 15:26		magic-square	100	16	8.17633333333333	3.32	15.78	11.8600032222222
2009-07-07 15:05		partit	1200	1	3.97733333333333	0.14	15.31	10.9084728888889
2009-07-07 15:05		partit	1200	2	2.77766666666667	0.16	11.85	8.13448455555556
2009-07-07 15:05		partit	1200	4	1.088	0.1	3.43	0.772336
2009-07-07 15:05		partit	1200	8	0.478666666666667	0.07	0.97	0.0491115555555556
2009-07-07 15:05		partit	1200	16	0.439666666666667	0.08	1.25	0.0639365555555555
2009-07-07 15:05		partit	1400	1	6.19533333333333	0.09	16.32	21.0765248888889
2009-07-07 15:05		partit	1400	2	3.438	0.15	12.62	8.60086266666666
2009-07-07 15:05		partit	1400	4	1.86866666666667	0.24	5.77	1.99190488888889
2009-07-07 15:05		partit	1400	8	0.989333333333333	0.2	3.11	0.431099555555556
2009-07-07 15:05		partit	1400	16	0.561666666666667	0.09	2.38	0.241640555555555
2009-07-07 15:05		partit	1600	1	5.57133333333333	0.2	21.62	24.6352848888889
2009-07-07 15:05		partit	1600	2	4.71066666666667	0.48	16.85	14.5585395555556
2009-07-07 15:05		partit	1600	4	3.16333333333333	0.32	15.33	9.87221555555556
2009-07-07 15:05		partit	1600	8	1.18066666666667	0.21	3.85	0.705372888888889
2009-07-07 15:05		partit	1600	16	0.823	0.25	1.82	0.215667666666667
2009-07-07 15:05		partit	1800	1	12.258	0.54	59.49	162.539842666667
2009-07-07 15:05		partit	1800	2	6.97866666666667	0.5	33.71	66.0881182222222
2009-07-07 15:05		partit	1800	4	3.30866666666667	0.4	11.2	8.42367155555556
2009-07-07 15:05		partit	1800	8	1.637	0.33	2.78	0.440161
2009-07-07 15:05		partit	1800	16	1.31066666666667	0.2	2.79	0.464559555555556
2009-07-07 15:05		partit	2000	1	10.4093333333333	0.22	36.34	78.7611462222223
2009-07-07 15:05		partit	2000	2	8.53933333333333	0.14	25.16	47.1132195555556
2009-07-07 15:05		partit	2000	4	3.43433333333333	0.23	10.66	8.39197122222222
2009-07-07 15:05		partit	2000	8	2.47533333333333	0.41	7.55	3.20121155555555
2009-07-07 15:05		partit	2000	16	1.509	0.2	3.83	0.962762333333333
2009-07-07 15:05		partit-nr	1200	1	3.78666666666667	0.24	12.51	10.0951422222222
2009-07-07 15:05		partit-nr	1200	2	2.14766666666667	0.13	6.73	2.97787122222222
2009-07-07 15:05		partit-nr	1200	4	1.06533333333333	0.28	3.51	0.530031555555556
2009-07-07 15:05		partit-nr	1200	8	0.584333333333333	0.09	1.51	0.0927845555555556
2009-07-07 15:05		partit-nr	1200	16	0.466666666666667	0.07	when	0.0945422222222222
2009-07-07 15:05		partit-nr	1400	1	6.47233333333333	1.12	18.26	18.5904578888889
2009-07-07 15:05		partit-nr	1400	2	2.461	0.31	7.35	3.35730233333333
2009-07-07 15:05		partit-nr	1400	4	1.45133333333333	0.24	3.96	0.917831555555555
2009-07-07 15:05		partit-nr	1400	8	1.137	0.23	3.83	0.786807666666667
2009-07-07 15:05		partit-nr	1400	16	0.576666666666667	0.21	1.63	0.147748888888889
2009-07-07 15:05		partit-nr	1600	1	8.072	0.7	23.25	40.092276
2009-07-07 15:05		partit-nr	1600	2	2.77266666666667	0.17	10.49	5.54173288888889
2009-07-07 15:05		partit-nr	1600	4	2.701	0.12	12.07	7.916709
2009-07-07 15:05		partit-nr	1600	8	1.01233333333333	0.1	2.28	0.498617888888889
2009-07-07 15:05		partit-nr	1600	16	1.07033333333333	0.19	2.94	0.478383222222222
2009-07-07 15:05		partit-nr	1800	1	12.21	0.68	67.65	154.274193333333
2009-07-07 15:05		partit-nr	1800	2	5.76166666666667	0.4	15.94	21.5257272222222
2009-07-07 15:05		partit-nr	1800	4	3.88966666666667	0.4	15.98	14.1491698888889
2009-07-07 15:05		partit-nr	1800	8	1.66233333333333	0.26	4.02	1.13023122222222
2009-07-07 15:05		partit-nr	1800	16	1.168	0.45	3.11	0.450969333333333
2009-07-07 15:05		partit-nr	2000	1	14.903	1.54	44.43	132.955781
2009-07-07 15:05		partit-nr	2000	2	8.04866666666667	0.88	42.54	69.9688115555556
2009-07-07 15:05		partit-nr	2000	4	4.34966666666667	0.45	16.22	13.5902698888889
2009-07-07 15:05		partit-nr	2000	8	2.195	0.19	8.42	3.09581833333333
2009-07-07 15:05		partit-nr	2000	16	1.33566666666667	0.2	2.43	0.435091222222222
2009-07-07 15:05		perfect-square	1	1	15.345	0.22	57.45	190.278378333333
2009-07-07 15:05		perfect-square	1	2	7.02133333333333	0.08	19.22	35.3619648888889
2009-07-07 15:05		perfect-square	1	4	3.33966666666667	0.18	9.73	6.33561655555556
2009-07-07 15:05		perfect-square	1	8	1.81266666666667	0.09	5.44	1.56106622222222
2009-07-07 15:05		perfect-square	1	16	1.111	0.04	5.86	1.65592233333333
2009-07-07 15:05		perfect-square	2	1	32.8346666666667	3.15	85.87	611.508724888889
2009-07-07 15:05		perfect-square	2	2	20.2473333333333	0.7	81.48	250.792172888889
2009-07-07 15:05		perfect-square	2	4	7.53366666666667	0.55	39.09	70.7198698888889
2009-07-07 15:05		perfect-square	2	8	4.927	0.26	20.24	22.1748476666667
2009-07-07 15:05		perfect-square	2	16	2.20233333333333	0.24	9.51	4.25879122222222
2009-07-07 15:05		perfect-square	3	1	60.6156666666667	1.32	171.91	2184.37841788889
2009-07-07 15:05		perfect-square	3	2	37.9843333333333	3.21	144.62	1308.86473788889
2009-07-07 15:05		perfect-square	3	4	18.7453333333333	1.34	69.65	258.876744888889
2009-07-07 15:05		perfect-square	3	8	7.68733333333333	0.59	27.74	50.6808728888889
2009-07-07 15:05		perfect-square	3	16	3.50566666666667	0.32	10.79	6.63219788888889
2009-07-07 15:05		perfect-square	4	1	59.992	1.37	181.7	2464.54420933333
2009-07-07 15:05		perfect-square	4	2	35.041	1.55	246.29	2057.53486233333
2009-07-07 15:05		perfect-square	4	4	29.925	1.05	97.37	782.018771666666
2009-07-07 15:05		perfect-square	4	8	13.6913333333333	1.06	52.43	176.634084888889
